Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,,
23/4/24,117.12999725341797,117.91999816894531,116.98999786376953,117.66000366210938,114.2476577758789,751800,,,,
24/4/24,117.44000244140625,118.08000183105469,117.0999984741211,117.94000244140625,114.5195313,708000,,,,
25/4/24,117.56999969482422,117.94999694824219,116.87000274658203,117.5999984741211,114.18938446044922,828700,,,,
26/4/24,117.19999694824219,117.76000213623047,117.06999969482422,117.37000274658203,113.96607208251953,552800,,,,
29/4/24,117.56999969482422,118.04000091552734,117.47000122070312,117.98999786376953,114.56808471679688,694400,,,,
30/4/24,117.58000183105469,117.5999984741211,116.44999694824219,116.47000122070312,113.0921630859375,836100,,,,
1/5/24,116.13999938964844,117.20999908447266,115.80000305175781,115.98999786376953,112.62608337402344,780200,,,,
2/5/24,116.7300033569336,116.79000091552734,115.7699966430664,116.47000122070312,113.0921630859375,682800,,,,
3/5/24,117.26000213623047,117.41000366210938,116.4800033569336,117.12999725341797,113.73302459716797,933700,,,,
6/5/24,117.69999694824219,117.9000015258789,117.47000122070312,117.83999633789062,114.42243194580078,626800,,,,
7/5/24,118.18000030517578,118.52999877929688,118.11000061035156,118.20999908447266,114.78170776367188,826700,,,,
8/5/24,117.93000030517578,118.69000244140625,117.79000091552734,118.58999633789062,115.15068054199219,726800,,,,
9/5/24,118.61000061035156,119.55000305175781,118.4800033569336,119.4800033569336,116.0148696899414,829100,,,,
10/5/24,119.83999633789062,120.01000213623047,119.66999816894531,119.87000274658203,116.39356231689453,720800,,,,
13/5/24,120.16999816894531,120.58999633789062,119.79000091552734,119.86000061035156,116.38385009765625,653500,,,,
14/5/24,120.08000183105469,120.38999938964844,119.7699966430664,120.30000305175781,116.81108856201172,880200,,,,
15/5/24,120.81999969482422,121.33000183105469,120.56999969482422,121.26000213623047,117.74325561523438,705400,,,,
16/5/24,121.5,121.61000061035156,121.1500015258789,121.19999694824219,117.68498229980469,756300,,,,
17/5/24,121.33000183105469,121.55000305175781,121.12000274658203,121.51000213623047,117.98600006103516,712200,,,,
20/5/24,121.51000213623047,121.6500015258789,120.83999633789062,120.86000061035156,117.35485076904297,555700,,,,
21/5/24,120.83999633789062,121.18000030517578,120.72000122070312,121.01000213623047,117.50049591064453,555300,,,,
22/5/24,120.7699966430664,121.01000213623047,120.19000244140625,120.58000183105469,117.08296966552734,535900,,,,
23/5/24,120.69000244140625,120.69000244140625,118.80999755859375,118.97000122070312,115.51966094970703,708700,,,,
24/5/24,119.37999725341797,119.69999694824219,119.19999694824219,119.37999725341797,115.91777038574219,500500,,,,
28/5/24,119.41999816894531,119.41999816894531,118.30000305175781,118.69999694824219,115.25749206542969,742800,,,,
29/5/24,118.01000213623047,118.01000213623047,117.2300033569336,117.41000366210938,114.0049057006836,654800,,,,
30/5/24,117.45999908447266,118.11000061035156,117.38999938964844,118.08000183105469,114.65547180175781,620000,,,,
31/5/24,118.2699966430664,120,118.08999633789062,120,116.51979064941406,657000,,,,
3/6/24,120.08000183105469,120.08000183105469,118.23999786376953,119.12000274658203,115.66531372070312,784500,,,,
4/6/24,118.58999633789062,119,118.16999816894531,118.79000091552734,115.34488677978516,587300,,,,
5/6/24,119.12000274658203,119.27999877929688,118.4000015258789,119.27999877929688,115.82067108154297,790000,,,,
6/6/24,119.0999984741211,119.55000305175781,118.77999877929688,119.08000183105469,115.62647247314453,585900,,,,
7/6/24,118.87999725341797,119.7699966430664,118.5999984741211,118.91999816894531,115.47109985351562,594800,,,,
10/6/24,118.87000274658203,119.26000213623047,118.44000244140625,119.22000122070312,115.76241302490234,772600,,,,
11/6/24,118.69999694824219,118.75,117.79000091552734,118.51000213623047,115.07300567626953,661600,,,,
12/6/24,119.79000091552734,119.86000061035156,118.20999908447266,118.4800033569336,115.04387664794922,810600,,,,
13/6/24,118.9800033569336,118.9800033569336,118.06999969482422,118.80000305175781,115.3545913696289,630900,,,,
14/6/24,118.2699966430664,118.52999877929688,117.61000061035156,118.41999816894531,114.98561096191406,636000,,,,
17/6/24,118.38999938964844,119.43000030517578,118.0999984741211,119.38999938964844,115.92748260498047,733000,,,,
18/6/24,119.48999786376953,120.05999755859375,119.43000030517578,119.80999755859375,116.3353042602539,782600,,,,
20/6/24,119.69000244140625,120.4000015258789,119.55000305175781,120.22000122070312,116.73341369628906,897000,,,,
21/6/24,119.25,119.2699966430664,118.66000366210938,118.87999725341797,116.42394256591797,855200,1.024,,,
24/6/24,119.0999984741211,120.22000122070312,119.05000305175781,119.7300033569336,117.25638580322266,1322300,,,,
25/6/24,119.61000061035156,119.61000061035156,118.41999816894531,118.79000091552734,116.33580017089844,1520000,,,,
26/6/24,118.52999877929688,118.52999877929688,118,118.30999755859375,115.86571502685547,705200,,,,
27/6/24,118.37000274658203,118.4000015258789,117.68000030517578,118.30999755859375,115.86571502685547,706900,,,,
28/6/24,118.58000183105469,119.27999877929688,118.18000030517578,118.5999984741211,116.14971923828125,991600,,,,
1/7/24,119.04000091552734,119.55999755859375,118.16000366210938,118.33999633789062,115.89509582519531,844800,,,,
2/7/24,118.33999633789062,118.72000122070312,118.08999633789062,118.69999694824219,116.24765014648438,607900,,,,
3/7/24,118.87999725341797,119.23999786376953,118.70999908447266,118.87000274658203,116.41414642333984,600200,,,,
5/7/24,119.05999755859375,119.05999755859375,118.1500015258789,118.56999969482422,116.12034606933594,777600,,,,
8/7/24,118.72000122070312,119.30999755859375,118.58000183105469,118.80000305175781,116.34559631347656,739300,,,,
9/7/24,118.75,119.37000274658203,118.48999786376953,118.83000183105469,116.37498474121094,807700,,,,
10/7/24,119.04000091552734,120,118.87999725341797,119.94000244140625,117.46205139160156,791400,,,,
11/7/24,120.22000122070312,121.0199966430664,120.08999633789062,120.93000030517578,118.43159484863281,669400,,,,
12/7/24,121.23999786376953,122.18000030517578,121.05000305175781,121.4800033569336,118.97023010253906,814300,,,,
15/7/24,121.80000305175781,122.58000183105469,121.69999694824219,122.04000091552734,119.5186538696289,638200,,,,
16/7/24,122.25,123.8499984741211,122.11000061035156,123.8499984741211,121.29125213623047,915000,,,,
17/7/24,123.37999725341797,124.76000213623047,123.37999725341797,124.29000091552734,121.722168,964100,,,,
18/7/24,123.9000015258789,125.04000091552734,123.11000061035156,123.31999969482422,120.77220153808594,1048900,,,,
19/7/24,123.5,123.5,122.30000305175781,122.43000030517578,119.90059661865234,624000,,,,
22/7/24,122.68000030517578,122.95999908447266,121.94999694824219,122.93000030517578,120.39026641845703,687000,,,,
23/7/24,122.58000183105469,122.75,122.19000244140625,122.2300033569336,119.7047348022461,718100,,,,
24/7/24,122.1500015258789,122.4800033569336,121.51000213623047,121.62000274658203,119.10733795166016,836000,,,,
25/7/24,121.61000061035156,123.27999877929688,121.48999786376953,122.05000305175781,119.52845001220703,1018200,,,,
26/7/24,122.80999755859375,123.9000015258789,122.63999938964844,123.5199966430664,120.96807861328125,962200,,,,
29/7/24,123.66000366210938,123.68000030517578,122.8499984741211,123.30999755859375,120.76241302490234,1241200,,,,
30/7/24,123.4000015258789,123.81999969482422,123.08000183105469,123.5,120.94849395751953,707100,,,,
31/7/24,124.25,125.06999969482422,123.86000061035156,124.33000183105469,121.76134490966797,912300,,,,
1/8/24,124.27999877929688,124.69999694824219,122.13999938964844,122.6500015258789,120.11605072021484,858400,,,,
2/8/24,121.5999984741211,122.06999969482422,119.5,120.61000061035156,118.11820220947266,1166200,,,,
5/8/24,118.05000305175781,118.83000183105469,117.33000183105469,117.9000015258789,115.46418762207031,2093700,,,,
6/8/24,118.11000061035156,120.13999938964844,117.86000061035156,118.72000122070312,116.26725006103516,1095100,,,,
7/8/24,119.87000274658203,120.52999877929688,118.06999969482422,118.20999908447266,115.76778411865234,809600,,,,
8/8/24,118.7699966430664,120.37999725341797,118.6500015258789,120.29000091552734,117.8048095703125,652300,,,,
9/8/24,120.12000274658203,120.69999694824219,119.44000244140625,120.3499984741211,117.86357116699219,762700,,,,
12/8/24,120.55000305175781,120.61000061035156,119.56999969482422,119.94000244140625,117.46205139160156,652100,,,,
13/8/24,120.37000274658203,121.22000122070312,119.8499984741211,121.19000244140625,118.68621826171875,666900,,,,
14/8/24,121.19999694824219,122.05999755859375,121.16000366210938,121.7300033569336,119.2150650024414,545400,,,,
15/8/24,123.08000183105469,123.44000244140625,122.62000274658203,123.30000305175781,120.75262451171875,532300,,,,
16/8/24,123,123.7699966430664,123,123.72000122070312,121.16394805908203,594500,,,,
19/8/24,123.7300033569336,124.55000305175781,123.7300033569336,124.55000305175781,121.97679901123047,618000,,,,
20/8/24,124.36000061035156,124.41000366210938,123.77999877929688,123.91000366210938,121.35002899169922,584500,,,,
21/8/24,124.36000061035156,124.55999755859375,123.94000244140625,124.4800033569336,121.90824890136719,570800,,,,
22/8/24,124.80999755859375,124.94000244140625,123.93000030517578,124.20999908447266,121.6438217163086,716000,,,,
23/8/24,124.79000091552734,125.8499984741211,124.61000061035156,125.7699966430664,123.17159271240234,763900,,,,
26/8/24,126.05000305175781,126.56999969482422,125.75,125.94000244140625,123.33808135986328,857000,,,,
27/8/24,125.79000091552734,125.94000244140625,125.48999786376953,125.87999725341797,123.2793197631836,632200,,,,
28/8/24,125.69999694824219,126.23999786376953,125.08000183105469,125.69000244140625,123.09324645996094,608900,,,,
29/8/24,126.12000274658203,126.75,125.27999877929688,126.1500015258789,123.54373931884766,707600,,,,
30/8/24,126.4000015258789,127.5,125.9800033569336,127.36000061035156,124.7287368774414,859400,,,,
3/9/24,126.63999938964844,126.94999694824219,125.43000030517578,125.81999969482422,123.2205581665039,964600,,,,
4/9/24,125.72000122070312,126.44000244140625,125.33999633789062,125.69999694824219,123.10303497314453,837100,,,,
5/9/24,125.94000244140625,126.0199966430664,124.37000274658203,124.83999633789062,122.26080322265625,898000,,,,
6/9/24,124.61000061035156,125.06999969482422,122.9000015258789,123.08000183105469,120.53716278076172,853100,,,,
9/9/24,123.66000366210938,124.83999633789062,123.47000122070312,124.44999694824219,121.87886047363281,631300,,,,
10/9/24,124.70999908447266,124.70999908447266,123.27999877929688,124.2300033569336,121.66341400146484,610600,,,,
11/9/24,123.97000122070312,124.33999633789062,121.76000213623047,124.19999694824219,121.6340332,872900,,,,
12/9/24,124.38999938964844,124.9800033569336,123.68000030517578,124.87000274658203,122.29019165039062,691900,,,,
13/9/24,125.26000213623047,126.08000183105469,125.26000213623047,126.0199966430664,123.41642761230469,662000,,,,
16/9/24,126.37000274658203,126.98999786376953,126.19000244140625,126.94999694824219,124.32720947265625,658900,,,,
17/9/24,127.16999816894531,127.63999938964844,126.63999938964844,127.04000091552734,124.41535186767578,781800,,,,
18/9/24,127.13999938964844,128.38999938964844,126.63999938964844,126.72000122070312,124.10196685791016,806700,,,,
19/9/24,128.25,128.42999267578125,127.37999725341797,128.07000732421875,125.42408752441406,759300,,,,
20/9/24,126.80000305175781,127.06999969482422,126.33000183105469,127,125.20816040039062,818700,0.851,,,
23/9/24,127.31999969482422,127.62999725341797,127.02999877929688,127.56999969482422,125.7701187133789,939600,,,,
24/9/24,127.76000213623047,128.00999450683594,127.44999694824219,127.7300033569336,125.92787170410156,1234500,,,,
25/9/24,127.7699966430664,127.93000030517578,126.62999725341797,126.83999633789062,125.05042266845703,783900,,,,
26/9/24,127.12000274658203,127.5999984741211,127.12000274658203,127.4000015258789,125.60252380371094,605100,,,,
27/9/24,127.7699966430664,128.44000244140625,127.62000274658203,127.76000213623047,125.95744323730469,648100,,,,
30/9/24,127.68000030517578,128.27999877929688,127.06999969482422,128.1999969482422,126.39122772216797,874800,,,,
1/10/24,128,128.25,127.23999786376953,127.91999816894531,126.11518096923828,842900,,,,
2/10/24,127.94999694824219,128.33999633789062,127.45999908447266,128.02999877929688,126.22362518310547,677000,,,,
3/10/24,127.66000366210938,127.86000061035156,127.08000183105469,127.58999633789062,125.78983306884766,667600,,,,
4/10/24,128.3000030517578,128.77000427246094,127.72000122070312,128.67999267578125,126.86444854736328,638700,,,,
7/10/24,128.52999877929688,128.63999938964844,127.4800033569336,127.8499984741211,126.04617309570312,623800,,,,
8/10/24,127.95999908447266,128.16000366210938,127.41999816894531,127.98999786376953,126.18419647216797,820400,,,,
9/10/24,127.88999938964844,129.24000549316406,127.66999816894531,129.13999938964844,127.3179702758789,480600,,,,
10/10/24,129.0399932861328,129.10000610351562,128.52000427246094,128.77000427246094,126.95319366455078,575700,,,,
11/10/24,128.99000549316406,130.24000549316406,128.97000122070312,130.11000061035156,128.2742919921875,584700,,,,
14/10/24,130.1999969482422,130.99000549316406,129.8800048828125,130.9600067138672,129.1123047,557200,,,,
15/10/24,130.72999572753906,131.3699951171875,130.22000122070312,130.35000610351562,128.5109100341797,676200,,,,
16/10/24,130.75,131.4499969482422,130.50999450683594,131.30999755859375,129.4573516845703,645000,,,,
17/10/24,131.72000122070312,131.85000610351562,131.32000732421875,131.47000122070312,129.61509704589844,557900,,,,
18/10/24,131.47000122070312,131.57000732421875,130.9600067138672,131.42999267578125,129.57565307617188,808700,,,,
21/10/24,131.39999389648438,131.49000549316406,130.00999450683594,130.14999389648438,128.3137207,941600,,,,
22/10/24,129.72999572753906,130.30999755859375,129.3300018310547,130.1699981689453,128.33343505859375,898400,,,,
23/10/24,129.74000549316406,130.1999969482422,129.07000732421875,129.72000122070312,127.88978576660156,777000,,,,
24/10/24,129.8300018310547,129.8300018310547,128.91000366210938,129.47999572753906,127.65316772460938,691300,,,,
25/10/24,129.9600067138672,130.0399932861328,128.36000061035156,128.42999267578125,126.61798095703125,716000,,,,
28/10/24,128.64999389648438,129.4199981689453,128.60000610351562,129.3000030517578,127.47572326660156,520600,,,,
29/10/24,128.85000610351562,129.14999389648438,128.44000244140625,128.57000732421875,126.75601959228516,728700,,,,
30/10/24,128.30999755859375,129.1300048828125,128.1699981689453,128.5,126.68700408935547,918000,,,,
31/10/24,128.44000244140625,128.61000061035156,127.76000213623047,127.77999877929688,125.97715759277344,879600,,,,
1/11/24,128.39999389648438,128.75999450683594,127.4000015258789,127.52999877929688,125.73068237304688,700400,,,,
4/11/24,127.58999633789062,127.93000030517578,126.94999694824219,127.29000091552734,125.49407196044922,1149400,,,,
5/11/24,127.36000061035156,128.6300048828125,127.19999694824219,128.6300048828125,126.81517028808594,558700,,,,
6/11/24,132.08999633789062,132.61000061035156,131.32000732421875,132.36000061035156,130.49253845214844,1197100,,,,
7/11/24,132.5399932861328,132.5500030517578,131.52000427246094,131.77999877929688,129.92071533203125,987500,,,,
8/11/24,131.92999267578125,132.85000610351562,131.75999450683594,132.5,130.6305694580078,1065300,,,,
11/11/24,132.8800048828125,133.4499969482422,132.7100067138672,132.8000030517578,130.92633056640625,1012800,,,,
12/11/24,132.9199981689453,132.92999267578125,131.49000549316406,131.75,129.89114379882812,876700,,,,
13/11/24,131.9600067138672,132.27000427246094,131.50999450683594,131.85000610351562,129.9897461,685500,,,,
14/11/24,132,132.0500030517578,131.0399932861328,131.1300048828125,129.27989196777344,712400,,,,
15/11/24,130.88999938964844,131.3000030517578,130.35000610351562,130.6999969482422,128.855957,851000,,,,
18/11/24,130.9499969482422,131.58999633789062,130.67999267578125,131.36000061035156,129.5066375732422,773800,,,,
19/11/24,130.60000610351562,131.13999938964844,130.07000732421875,130.77999877929688,128.93482971191406,885200,,,,
20/11/24,130.92999267578125,130.92999267578125,130.0399932861328,130.86000061035156,129.01370239257812,779500,,,,
21/11/24,131.1999969482422,132.72999572753906,130.8800048828125,132.5,130.6305694580078,1206300,,,,
22/11/24,132.69000244140625,133.74000549316406,132.69000244140625,133.6199951171875,131.73475646972656,1572300,,,,
25/11/24,134.3800048828125,134.97999572753906,134.0800018310547,134.4199981689453,132.52346801757812,849900,,,,
26/11/24,134.33999633789062,134.5500030517578,133.72000122070312,134.4600067138672,132.5629119873047,708400,,,,
27/11/24,134.67999267578125,135.0500030517578,134.19000244140625,134.27999877929688,132.3854522705078,658200,,,,
29/11/24,134.52000427246094,135.07000732421875,134.44000244140625,134.74000549316406,132.83897399902344,458600,,,,
2/12/24,134.75999450683594,134.83999633789062,133.60000610351562,134.02000427246094,132.12911987304688,1040100,,,,
3/12/24,134.14999389648438,134.33999633789062,133.3699951171875,133.4199981689453,131.53758239746094,868200,,,,
4/12/24,133.49000549316406,133.49000549316406,132.3300018310547,132.86000061035156,130.98548889160156,949600,,,,
5/12/24,132.97999572753906,133.47000122070312,132.91000366210938,132.92999267578125,131.05450439453125,834900,,,,
6/12/24,133.05999755859375,133.30999755859375,132.58999633789062,132.8000030517578,130.92633056640625,882100,,,,
9/12/24,133.0500030517578,133.14999389648438,131.80999755859375,131.91000366210938,130.04888916015625,1066500,,,,
10/12/24,131.89999389648438,131.89999389648438,130.8300018310547,131.22000122070312,129.36862182617188,1140900,,,,
11/12/24,131.82000732421875,131.85000610351562,131.08999633789062,131.14999389648438,129.2996063232422,1072600,,,,
12/12/24,131.22999572753906,131.30999755859375,130.60000610351562,130.69000244140625,128.84609985351562,1506400,,,,
13/12/24,131.72999572753906,131.9499969482422,131.32000732421875,131.8699951171875,130.00946044921875,1413000,,,,
16/12/24,132.00999450683594,132.58999633789062,131.69000244140625,131.8300018310547,129.97003173828125,1199500,,,,
17/12/24,131.02000427246094,131.25,130.3800048828125,130.85000610351562,129.00384521484375,1364500,,,,
18/12/24,130.85000610351562,130.86000061035156,127.06999969482422,127.16999816894531,125.37576293945312,1804500,,,,
19/12/24,128,128.49000549316406,126.62999725341797,126.68000030517578,124.8926773071289,2366100,,,,
20/12/24,125.51000213623047,128.0800018310547,125.38999938964844,127.12000274658203,126.28748321533203,2032000,0.964,,,
23/12/24,126.9800033569336,127.83000183105469,126.4000015258789,127.7699966430664,126.93321990966797,2564200,,,,
24/12/24,128.11000061035156,129,127.80000305175781,128.99000549316406,128.14524841308594,1516500,,,,
26/12/24,128.6199951171875,129.49000549316406,128.42999267578125,129.35000610351562,128.5028839111328,1329900,,,,
27/12/24,128.86000061035156,129.38999938964844,128.00999450683594,128.63999938964844,127.79753112792969,1454600,,,,
30/12/24,127.62999725341797,127.83999633789062,126.51000213623047,127.31999969482422,126.48617553710938,1890100,,,,
31/12/24,127.68000030517578,128.0500030517578,127.12999725341797,127.58999633789062,126.75440216064453,1370900,,,,
2/1/25,128.44000244140625,128.8300018310547,126.94000244140625,127.54000091552734,126.7047348022461,1654800,,,,
3/1/25,128.05999755859375,128.5800018310547,127.48999786376953,128.4199981689453,127.57896423339844,1192500,,,,
6/1/25,128.8000030517578,129.32000732421875,127.86000061035156,128.10000610351562,127.26107025146484,1634800,,,,
7/1/25,128.64999389648438,128.83999633789062,127.41000366210938,127.76000213623047,126.92329406738281,1119700,,,,
8/1/25,127.58000183105469,128.02000427246094,126.83999633789062,127.95999908447266,127.12197875976562,1097700,,,,
10/1/25,127.30000305175781,127.5999984741211,125.87000274658203,126.11000061035156,125.28409576416016,1829200,,,,
13/1/25,125.80000305175781,127.26000213623047,125.75,127.19999694824219,126.36695861816406,1924600,,,,
14/1/25,127.6500015258789,128.27999877929688,127.19000244140625,128.27999877929688,127.43988800048828,993000,,,,
15/1/25,130.05999755859375,130.22999572753906,129.4499969482422,129.88999938964844,129.03933715820312,1038600,,,,
16/1/25,129.94000244140625,130.8800048828125,129.75999450683594,130.72000122070312,129.86390686035156,1152700,,,,
17/1/25,131.38999938964844,131.88999938964844,131.05999755859375,131.69000244140625,130.8275604248047,1402600,,,,
21/1/25,132.25,133.11000061035156,132.0500030517578,132.94000244140625,132.06936645507812,2503000,,,,
22/1/25,132.9600067138672,133.02000427246094,132,132.00999450683594,131.14544677734375,1920200,,,,
